59.0,66,1.12,0.0,0.0,0.0,6.6,28.4,44.0,57.6,76.2,82.6,87.5,88.5,88.2
48.9,122,2.49,0.0,0.0,0.0,0.0,0.0,10.1,36.2,76.9,90.0,119.0,144.0,196.0
52.0,49,0.93,0.0,0.0,0.0,14.3,26.4,42.6,55.4,58.0,58.0,58.0,58.0,58.0
59.7,67,1.12,0.0,0.0,0.0,4.1,31.0,44.9,59.8,78.1,83.4,87.2,87.2,87.2
43.1,71,1.65,0.0,0.0,0.0,0.0,10.0,18.3,45.0,70.0,80.0,80.0,85.0,97.5
48.9,59,1.20,0.0,0.0,0.0,5.0,20.0,35.0,50.0,62.5,70.0,75.0,75.0,90.0
43.8,96,2.19,0.0,0.0,0.0,0.0,0.0,7.5,50.8,73.3,85.0,100.0,105.0,155.0
72.6,78,1.07,0.0,0.0,6.9,9.1,27.2,48.5,73.9,84.0,96.8,109.3,110.4,112.5
76.9,149,1.94,0.0,0.0,0.0,0.0,0.0,43.5,86.4,108.0,141.0,164.0,192.0,236.0
63.2,99,1.56,0.0,0.0,0.0,0.0,9.6,45.5,71.1,97.7,107.0,118.0,124.0,131.0
82.1,144,1.76,0.0,0.0,0.0,0.0,5.0,52.0,79.3,122.0,149.0,160.0,182.0,224.0
62.4,146,2.34,0.0,0.0,0.0,0.0,0.0,5.1,64.1,97.5,110.0,155.0,178.0,231.0
63.9,158,2.47,0.0,0.0,0.0,0.0,0.0,5.5,54.2,102.0,125.0,168.0,188.0,230.0
64.7,113,1.75,0.00,0.00,0.00,0.00,5.20,35.50,65.30,85.50,111.00,138.00,152.00,178.00
51.1,55,1.08,0.0,0.0,7.8,9.1,17.5,25.6,36.9,52.2,70.8,89.2,94.3,98.6
63.2,71,1.12,0.0,0.0,4.5,7.4,19.9,51.0,65.7,72.9,81.9,91.5,99.3,99.5
64.6,159,2.46,0.0,0.0,0.0,0.0,0.0,17.9,52.5,89.1,132.0,168.0,193.0,228.0
63.1,89,1.42,0.0,0.0,0.0,3.3,19.3,39.6,55.3,80.5,99.0,113.0,127.0,148.0
91.7,99,1.08,0.0,0.0,6.8,16.4,26.2,72.3,75.4,116.8,130.0,133.4,139.0,150.5
60.8,125,2.05,0.0,0.0,0.0,0.0,0.0,26.3,66.8,105.0,124.0,139.0,149.0,165.0
46.5,146,3.14,0.0,0.0,0.0,0.0,0.0,6.7,19.6,55.9,80.1,129.0,162.0,222.0
45.8,52,1.13,0.0,0.0,2.7,7.6,17.7,28.5,47.8,56.7,68.1,68.3,68.3,68.3
47.8,118,2.47,0.0,0.0,0.0,0.0,0.0,5.4,45.7,65.9,98.1,133.0,145.0,158.0
54.3,57,1.06,0.0,0.0,2.9,10.2,21.8,39.7,57.9,65.7,69.4,71.3,75.7,79.1
55.8,168,3.01,0.0,0.0,0.0,0.0,0.0,12.7,30.3,60.7,94.5,175.0,198.0,227.0
57.2,67,1.17,0.0,0.0,3.0,9.5,21.9,32.7,55.3,72.2,82.1,89.2,93.8,97.7
48.5,56,1.15,0.0,0.0,0.0,8.9,17.5,32.3,44.2,57.0,65.1,73.7,81.6,98.5
58.9,85,1.44,0.0,0.0,0.0,5.2,15.8,34.2,56.8,66.3,77.2,123.0,132.0,139.0
90.1,147,1.64,0.0,0.0,0.0,0.0,7.4,65.4,91.9,129.0,154.0,172.0,193.0,227.0
54.4,120,2.21,0.0,0.0,0.0,0.0,0.0,11.7,60.8,87.1,106.0,141.0,153.0,155.0
52.8,69,1.31,0.0,0.0,0.0,3.8,17.1,36.3,60.8,70.6,79.8,82.7,91.5,91.7
68.3,121,1.77,0.0,0.0,0.0,0.0,4.7,42.2,65.7,106.0,125.0,141.0,156.0,166.0
73.6,161,2.19,0.0,0.0,0.0,0.0,0.0,25.9,73.4,117.0,143.0,176.0,203.0,228.0
78.7,158,2.01,0.0,0.0,0.0,0.0,0.0,31.3,79.2,109.0,148.0,184.0,208.0,229.0
49.6,78,1.57,0.0,0.0,0.0,0.0,10.1,34.1,49.5,71.7,85.6,97.1,101.0,112.0
63.9,47,0.74,0.0,2.0,13.3,20.5,29.4,44.0,49.7,62.1,66.2,69.1,69.1,69.6
75.5,163,2.16,0.0,0.0,0.0,0.0,0.0,24.3,80.7,127.0,152.0,173.0,198.0,229.0
48.1,74,1.54,0.0,0.0,0.0,0.0,13.3,29.7,45.4,68.5,80.4,91.0,100.0,109.0
55.4,145,2.62,0.0,0.0,0.0,0.0,0.0,0.0,38.5,88.7,125.0,154.0,169.0,190.0
35.7,34,0.96,0.0,0.0,4.8,7.8,13.1,24.3,34.9,36.4,44.9,45.2,47.1,57.7
72.0,65,0.90,0.0,0.0,9.8,19.0,30.3,47.6,63.6,75.1,86.2,97.2,98.2,100.0
67.5,156,2.31,0.0,0.0,0.0,0.0,0.0,20.1,58.7,109.0,122.0,174.0,191.0,230.0
93.0,66,0.71,0.0,0.0,23.2,28.1,54.1,67.3,74.9,79.8,81.9,84.7,85.4,86.3
57.8,121,2.10,0.0,0.0,0.0,0.0,0.0,14.4,72.7,96.7,118.0,143.0,146.0,154.0
39.8,31.1148974636646,0.78,0.0,0.0,6.7,11.9,21.6,29.3,38.0,38.4,38.5,38.9,38.9,39.0
76.5,124,1.62,0.0,0.0,0.0,0.0,11.8,45.7,76.7,104.0,124.0,161.0,171.0,182.0
63.6,83,1.30,0.0,0.0,0.0,5.7,22.2,44.2,48.2,87.6,96.9,109.0,118.0,134.0
74.0,59,0.80,0.0,7.3,13.2,18.7,24.3,53.1,58.1,70.2,82.5,89.9,92.2,95.9
79.7,158,1.98,0.0,0.0,0.0,0.0,0.0,43.8,72.4,118.0,145.0,187.0,202.0,230.0
65.2,50,0.77,0.0,2.3,12.2,19.5,29.3,44.0,57.7,64.5,68.2,69.8,71.3,72.5
95.1,81,0.85,0.0,0.0,12.9,29.7,44.3,62.1,78.9,87.1,113.0,123.0,128.0,139.0
72.9,142,1.95,0.0,0.0,0.0,0.0,0.0,35.3,70.9,101.0,112.0,174.0,193.0,223.0
48.2,45,0.94,0.0,0.0,2.4,12.7,22.5,38.7,46.9,54.7,56.6,58.2,58.2,58.2
52.8,48,0.91,0.0,0.0,2.7,14.6,27.2,41.2,54.3,57.7,59.1,59.4,59.5,59.5
83.8,160,1.91,0.0,0.0,0.0,0.0,3.9,45.3,75.6,113.0,166.0,185.0,209.0,230.0
69.5,63,0.90,0.0,3.0,10.8,15.7,25.7,41.8,57.9,74.0,87.4,99.0,99.0,99.5
66.3,131,1.98,0.0,0.0,0.0,0.0,3.8,22.8,68.3,101.7,122.4,153.7,166.5,187.0
50.3,44,0.87,0.0,3.7,8.8,10.3,18.0,27.4,45.9,56.3,57.6,60.3,64.4,82.5
70.4,88,1.25,0.0,0.0,0.0,7.6,24.8,49.8,75.0,88.8,102.0,112.0,117.0,129.0
40.5,64,1.60,0.0,0.0,0.0,0.0,9.9,22.1,39.7,52.6,69.7,79.2,85.4,104.0
68.5,143,2.09,0.0,0.0,0.0,0.0,0.0,31.5,69.0,103.0,146.0,166.8,178.7,189.5
82.5,106,1.29,0.0,0.0,0.0,13.3,24.2,46.4,82.5,100.5,120.5,149.8,155.4,159.2
82.0,105,1.28,0.0,0.0,0.0,11.9,25.8,49.0,84.0,92.5,132.3,149.9,149.9,149.9
78.3,148,1.89,0.0,0.0,0.0,0.0,0.0,42.9,77.5,97.8,141.0,171.5,206.1,226.0
